FranchiseId	FranchiseSeasonId	Slug	Abbreviation	ColorCodeHex	ColorCodeAltHex
84e056c2-e10b-28d3-ea40-77c6336d904c	8e0112b1-0480-496d-4007-7e6cd59d6c3e	texas-southern-tigers	TXSO	860038	ffffff
4f66f65e-d5c6-c483-7744-58f8653d2bc7	efc9681c-d39f-85a7-3dfa-862e4cd0d8cb	texas-state-bobcats	TXST	4e1719	b4975a
bc0379af-b9e5-4a8b-0c18-a5cd3a1b9e34	8a37fae5-3901-b39e-5dc3-f69f0488d5fb	texas-tech-red-raiders	TTU	000000	da291c
d72d7561-4527-01f0-c8a1-a696f21bbee2	0261f177-0e23-b8e5-1ad1-28b6b1fbbebd	the-citadel-bulldogs	CIT	002b5c	f0f0f0
0c6c5b50-2031-5c3a-1548-6b50d6a8e8bc	7d3dc151-c661-5ac7-f592-e781ac77e5bc	thiel-tomcats	THL	000000	NULL
cd7af532-a664-5487-55fc-32a831820d08	427f7010-b1ea-427d-b2b8-fd86350d6271	thomas-more-college-saints	THO	000000	NULL
90a08a10-58c4-9a8a-fa76-1b76b55476bb	6f05f950-086c-4511-8429-be1b8e2a49b5	tiffin-dragons	TIFF	000000	NULL
bc03890b-8ab9-d33a-dc1c-ae7bc6509758	832c29a0-945b-2a13-58ab-d0b8cc9e431c	toledo-rockets	TOL	0a2240	ffcd00
aa0b9451-dc49-36ef-9846-fc4f988e9b83	e58a83dc-f2a3-7494-a691-9da7a4ec18b4	towson-tigers	TOW	FFC229	NULL
47eec3c5-6347-7098-5a3f-60d139f9d1e6	627c1674-2096-b140-9f25-a282003abbb1	trine-university-thunder	TRI	000000	NULL
7ae7f9cb-bcf4-f20d-0119-d2d2863a6030	cbcf0cce-e1d2-93f2-7b6a-6ea09be278f0	trinity-college-il-trinity-il	TRINIL	000000	NULL
1ad5bd71-dbca-600d-3104-2884094a333e	f232c301-2c03-dd4e-47ff-988d0baf6286	trinity-ct-bantams	TRIN	032d58	fecd01
7a6f4805-f2fa-6674-a02a-3cdcddb03e33	7029b944-7379-7142-0965-e0bfe449b22a	troy-trojans	TROY	AE0210	88898c
bf11e271-04b3-f705-238f-337de41b413e	c6676817-10a1-b9a0-4572-299df0b50f9c	truman-state-bulldogs	TRUM	000000	NULL
79273292-b30b-96d4-ead9-50734e3c0bc1	02252fef-3243-28c6-a83b-8471ea56924e	tufts-jumbos	TUF	3e8ede	c6beb6
61bc42b1-199f-1808-3263-abeffe4a432c	08c93f44-bb6d-638b-765e-c422ac40e1ce	tulane-green-wave	TULN	006547	468ac9
f3f9731e-110b-7aa0-ce3e-168e95a23d74	80aeab39-c569-462e-21a4-d605bbecafb2	tulsa-golden-hurricane	TLSA	003595	d0b787
176577b0-e112-17c3-9938-b3004b301d8a	220ce2bb-61d8-33aa-dcd8-246384879709	tuskegee-golden-tigers	TUSK	000000	NULL
2a2e8f8b-9f7c-b347-c452-c252909ebd1f	8a911219-8211-433c-6027-78b10776a98c	uab-blazers	UAB	003b28	ffc845
acfb3abc-409c-ee57-59d5-3c2b5d319fbc	83a1341a-4c86-6020-be5e-ec9f424ecbba	ualbany-great-danes	ALB	3D2777	ffffff
73f40897-2c75-e28d-7853-70b4e436f231	15c9690e-41c7-6104-238b-915e0f807b3a	uc-davis-aggies	UCD	002855	c3c4c6
24489fe1-c279-a069-fa5e-85becaa689e9	524ddd90-4cda-1bb4-56e2-e3a6e5f1b846	ucf-knights	UCF	000000	b4a269
be31470b-b677-90a5-2e6a-6748c232830c	04b7066b-385f-c0df-9b8a-d89f7b27433a	ucla-bruins	UCLA	2774ae	f2a900
e1e4e436-8816-b64d-da66-11c3ed36b696	427ebcf4-54a3-2559-1f4d-899ee967646a	uconn-huskies	CONN	0c2340	f1f2f3
b8155bf3-69dd-f08e-0770-7aa93617519a	907e3f01-3e7a-1b8b-3bed-b06bcfeb65ec	ul-monroe-warhawks	ULM	231F20	b18445
65e891a4-9d3f-3104-5b82-925eb295843c	c9c2068d-3b30-c865-dde0-7ca3ea539230	umass-dartmouth-corsairs	UMDA	000000	NULL
db9552c8-a50a-eb78-c557-ccb5b375a80a	32c988df-14ba-984a-f35b-ed77d88daec0	unc-pembroke-braves	UNCP	000000	NULL
12ea0f68-b768-7082-7778-874d9b011dbd	c1be860b-865f-7323-19d5-c72af63a6b30	university-of-charleston-wv-golden-eagles	CHWV	000000	NULL
6f17cfa4-5b62-0805-055d-b17777568424	9cbe44df-d0c5-763e-f8f9-47ee23e764ce	university-of-mary-marauders	MARY	000000	NULL
cd461b7f-3ee9-d6f6-a5ae-e6fed2432f64	499dae6a-6b33-f3af-d7fe-c70a3891cd34	university-of-mexico-mexico-u	UNI	ffffff	NULL
1d1bf63c-f8d5-9b43-6378-00c2e8808234	b487021a-92b1-040b-8e56-28ec4acca6d7	university-of-rochester-ny-yellow-jackets	ROC	000000	NULL
ae56a06a-9a8d-104f-50f5-e1c2f6f97af2	c99b9611-1e06-c770-34ee-ab83ffdaec35	unlv-rebels	UNLV	b10202	ffffff
1a73cd62-132a-fd21-ab3e-b326db90426d	5dd686cb-adcd-bf3b-7a86-8d512978c627	ursinus-bears	URS	98012e	fcb034
802901f4-754a-7646-8d21-c8f3a216804f	c75816cc-c38a-6bd0-6a84-fba7a7ad1f8c	usc-trojans	USC	9e2237	ffcc00
9231009c-b547-5320-fc55-4cc1f9d329fe	a0762dc7-513b-850e-5d24-a5e1c64b53e4	utah-state-aggies	USU	00263a	949ca1
de2b5782-a6a7-c696-6ba5-6f19dc04e642	ae65ab19-59db-5181-b12d-c36629c7e182	utah-tech-trailblazers	UTU	000000	NULL
55933fd6-650d-81a5-2328-4d5af6c9083f	366444ef-e37c-b0b1-816e-572e8cac7965	utah-utes	UTAH	ea002a	ffffff
7bd87f7d-63cf-2f96-b702-ca5bbc28b9ca	68d52990-0611-36f5-caea-6a93f357eefb	utep-miners	UTEP	ff8200	041e42
31d872c0-70e7-4a3f-d0d5-960a9b5fad74	36bb9e42-2386-5ce0-d22f-b211ec018405	utica-pioneers	UTI	000000	NULL
06031677-c791-eb18-289a-1feb037bd699	64c61d31-7a77-0017-4442-2c897c3ed402	ut-martin-skyhawks	UTM	FF6700	102a5c
859025ea-3c54-4071-7170-1936f88c3468	c4beb464-be5a-cda9-87e2-aa681bbbcfe4	ut-permian-basin-falcons	UTPB	ffffff	NULL
b11dcb99-4f3c-63c1-9f4a-702a35bf9186	5723d94c-866b-1dae-66c8-97f3866ce200	utsa-roadrunners	UTSA	002A5C	f47321
8a3a0814-72f5-5f8c-9220-9c351afc79b4	60a3f302-e379-557d-3ea0-40f52881a73c	uva-wise-cavaliers	UVAW	e30000	000000
033916cd-7e3b-d82f-e8de-9083573ed46d	c99378df-d825-68ba-8e60-f80bbdf58212	valdosta-state-blazers	VAL	dd1a32	000000
09463f60-4699-b901-1204-7a3510d83581	eb8923af-3ee7-fb69-48aa-0158aaa9d529	valley-city-state-valley-city-st	VAL	000000	NULL
7e0ff196-fd64-0d32-fecb-e26f8dc1436b	8a28a0a0-8cd8-220b-a4cc-c959b7be1be5	valparaiso-beacons	VAL	794500	NULL
9c2127a2-2edd-8479-1ef0-f0dba8914be1	f3c03a13-7806-c144-9e0e-0d4910ac770d	vanderbilt-commodores	VAN	000000	231f20
322f28a1-e743-cde0-bd3f-99a3a2a7f601	6a5d80ca-4bf7-8b95-e4f8-3023d9790e08	villanova-wildcats	VILL	00205b	13b5ea
e41e31a0-ccb4-b828-0c2f-df1dfd092104	6298501d-a036-2a43-76e1-60ae4c7a1292	virginia-cavaliers	UVA	232d4b	f84c1e
d642cd5f-0063-9454-d361-54e848b71f0d	be48338e-2149-3213-3170-09f6bfa5c109	virginia-tech-hokies	VT	630031	cf4520
592707d8-c1e6-0b64-b7dd-c0faaf2b8bdb	603f29b7-b74a-2b9c-59e3-ffbff87507c4	virginia-union-panthers	VU	000000	NULL
e71fb8b8-cb8a-e958-8b9b-a81b64dd1639	d2c7e273-55a3-61eb-8783-3dad6c96a9a8	vmi-keydets	VMI	ae122a	ffd619
0150394c-9b4f-fab7-3d10-ed65ba15e8ad	cb474eaf-0fe0-d320-50f7-96093f92ee33	wabash-college-little-giants	WAB	000000	NULL
30a618ae-fe2c-40b1-3344-ed689e8b86f2	0462f647-a266-2a18-0f40-d1da99b0e5e1	wagner-seahawks	WAG	00483A	ffffff
7e368bf2-fbe5-a6ba-f38b-ff6e6c85e3cf	fed0ff75-7350-9b1e-11c0-b0ad672e8c63	wake-forest-demon-deacons	WAKE	000000	ceb888
9a9af71e-9e52-1478-ad8c-a53e86f428d4	b6db4bb7-4b1a-921a-d8b2-3e51e02dab05	walsh-cavaliers	WAL	000000	NULL
40062753-900f-52e1-72ca-0def8765575b	e9a5a1c2-d68b-7369-6527-4effd20d38cb	washburn-ichabods	WASH	000000	NULL
0042703d-d894-a946-2a13-280b452a2b84	1c1ed3df-49d4-100f-1f6b-32e6d24da6c7	washington-and-lee-generals	WLEE	000399	d8d8d8
2fc4f7b7-855a-e990-7b0d-a1b14e9616b1	d58a1bc5-4904-a20e-c03d-a8cab559a4b1	washington-huskies	WASH	33006f	e8d3a2
50059d91-2f16-6e5c-2cb6-118bc99b5fe5	1220944b-5958-1f3f-c817-3fda2aaa359d	washington-jefferson-presidents	WJC	000000	NULL
a2aef9aa-0455-fd23-6978-00101df8c358	8e8cb52a-b6c8-aad0-1a1f-9c4519293e14	washington-state-cougars	WSU	981e32	ffffff
4a1e6a88-7584-1588-527b-9cb77210caa8	822353bd-c587-27ea-59d1-a8c84392d6fa	wayland-baptist-pioneers	WAY	ffffff	NULL
08123fea-ebc2-9481-d1fd-4b335ecfb87b	ac7f49f8-5fec-e02d-f65f-564a2b4e1bd4	waynesburg-yellow-jackets	WAYN	000000	NULL
4c9dd525-c3e3-1756-4265-0c4427569525	a2dc2da4-e44f-af72-e1bf-d9e0a210de8a	wayne-state-mi-warriors	WNST	000000	NULL
9983067b-f483-aba1-90ee-3aa2072e6003	0116704c-83ad-0f2f-ae8a-b04240a346c4	wayne-state-ne-wildcats	WNST	000000	NULL
475a0189-f60b-606e-237a-d489407a7524	3430958b-7868-114f-2240-7831477c8dfe	webber-international-warriors	WEBB	bf2f38	909090
81711307-29d8-2ac9-b8c4-e9517ee91ec8	7ed8d415-dac3-340d-6355-dad24ef9058f	weber-state-wildcats	WEB	18005a	ebebeb
3f45ba45-476f-dc1c-8f1a-fca53ae45f1e	2061f2f9-7427-b57a-c022-7330601ca451	wesleyan-university-ct-cardinals	WCT	d72121	000000
951be7d6-65f4-6562-217a-0d70a2149db2	02752900-7298-07a7-3719-8ce157f800c9	west-alabama-tigers	WES	d31d33	ffffff
ab61ccf9-b449-e746-9258-df5d1988c014	c718aaef-4747-3554-960c-79cf0930efd4	west-all-stars	WEST	000000	NULL
e995ab96-af63-ee19-9263-54640985934e	4b4e0cac-598a-1697-bdd7-376724f3083b	west-chester-golden-rams	WES	000000	NULL
475e48ef-bcf1-ed59-a3f6-f5de287272d0	d44e8426-5945-bcdc-27e1-bd7413aec6f9	western-carolina-catamounts	WCU	492F91	bf9e70
22b762fe-46b4-151a-8b5b-80d829daba27	662b14bd-39bd-9f29-8850-213748ce296d	western-colorado-mountaineers	WCOL	000000	NULL
ca56398d-9462-c255-e41e-3105504ef6d8	b3769f0d-f9a3-e564-ceaa-2df034b99ea3	western-illinois-leathernecks	WIU	4e1e8a	ffc90a
45c0803d-25f1-bbae-c296-1c0193a74afd	420a5b09-82a9-8cb4-98cd-e1e29602919f	western-kentucky-hilltoppers	WKU	F32026	b3b5b8
f2c67a3f-b4cd-3d27-bb19-9b02f6430dea	ec20e8b4-3b86-93ea-292a-09574e6fdad9	western-michigan-broncos	WMU	532e1f	8b7f79
15ef6346-f077-d061-a4c1-985f46f342ef	4ea82197-1676-93a7-a20f-64efd4edf921	western-new-england-golden-bears	WNE	000000	NULL
8cc295c6-0ed7-affc-1113-27f01396cbaf	1f45af0c-3d24-e5ee-81db-ab0271d024e5	western-new-mexico-mustangs	WES	000000	NULL
15091014-26af-052a-8d7f-8483f6c3e035	0a3f00e2-0d9d-f14d-8650-c37fb44a31b8	western-oregon-wolves	WOR	000000	NULL
24151549-fb14-badb-4385-b35e4bb21b8c	08b5d7ba-61b1-225b-effc-19dc0259d890	westfield-state-owls	WSTF	1b509e	000000
074b1d0c-1d3e-7644-c9f5-08cce0211c5b	d90c4449-eb90-cfc7-4306-c7392d62b50e	west-georgia-wolves	WES	0033a1	db1a21
7a1b2aae-d1c9-d92f-0296-d33ccff4de99	4c7fe457-571a-7e70-4f95-19a7528fb527	west-liberty-hilltoppers	WLIB	000000	NULL
6094df2f-3199-1ff0-4fc8-54a79b159a5f	ccd4627f-6705-0606-d967-a888c2d6d5bb	westminster-pa-titans	WPA	000000	NULL
e87b449e-f7b8-94fc-b16b-7282555ab0d1	66a11e2d-edf2-3cfe-4e7e-5fc8b42b46f2	west-texas-am-buffaloes	WTAM	000000	NULL
50e202f0-085a-6c6f-4dbf-7037f8d67bce	08e9de26-7b84-cec4-9c53-2a469d1d1ffd	west-virginia-mountaineers	WVU	002855	eaaa00
3ef8657e-5b0a-675f-2815-7a04787f1892	d2cfb749-9efd-709d-6f5e-d8d16982edfc	west-virginia-state-yellow-jackets	WVST	000000	NULL
3af22a1c-8c55-fb42-4a2e-5f4b2638ebd3	d02e6006-bdb2-d30c-8ff9-0b329f5e1bd9	west-virginia-wesleyan-bobcats	WES	000000	NULL
ebb57324-13b0-8dc5-1a8b-a98e9db28fee	4b0ace39-f3a3-39ef-c2bd-f3a47a3f48ee	wheaton-thunder	WHE	000000	NULL
f3af1f1e-0dde-4a1e-a2eb-49b189f37ee2	c2facbde-8e51-ab25-8135-09e894970365	wheeling-cardinals	WHEE	ffffff	NULL
ee777f15-b0e5-5c1c-c358-de07231e18d5	392b88a5-17c5-c50c-6de2-f71a7dfc8e19	whitworth-pirates	WHIT	930036	000000
e941f76d-232c-b3d3-1db7-205037852ad8	4da3286f-75e1-a16f-c89d-e080309cd53b	widener-pride	WID	0056ba	fdc743
c8fc7545-224f-f5f8-13e6-7d1d76dde4f2	051d65b8-fbbb-2b02-d8b6-d8a2d75547e0	willamette-bearcats	WLME	960a2c	ab9e76
82206e1b-f6c3-9c38-57ef-8511eb8981df	ccad3e3a-38f1-f82c-1504-0ab627e3f122	william-jewell-cardinals	WIJ	000000	NULL
c8a3837b-1bc1-805d-f8fc-ad2c3e5b70e9	53ed4793-048a-04d5-0fd8-9afd68d9527e	william-mary-tribe	W&M	103217	f6b220
46248cec-a322-82d1-8e11-7627c1899376	8023c66d-94f2-9202-a16c-b94609714d04	william-paterson-pioneers	WLPT	000000	f57b21
57df7be6-ae99-1108-5cd3-9369713b8e7f	60599670-c5c3-fae3-8731-0e113410d38f	william-penn-statesmen	WIL	000000	NULL
7dc88b96-62b0-aae9-672c-e25b0c9b0646	ff2714f1-8ae1-8a41-7327-08cf24d6fbb8	williams-ephs	WILL	500082	ffbe0a
66a1f67d-6937-60f1-00d5-2af302664877	f9a5dd5a-f0ff-8040-cfee-1b1a7de0667e	william-woods-wwu	UNK	ffffff	NULL
e4ddb5d9-39cb-9553-dfaa-87957fdd1e8e	9af620fb-845c-86f1-3f71-8a5996c0594a	wilmington-oh-fightin-quakers	WILM	000000	NULL
3d772718-4a7d-fb49-1107-11bd59fb8ab1	cc501c25-5713-6f50-cb0d-90c969fc02b2	wingate-bulldogs	WIN	182441	c1b585
58d690e2-4676-d128-051f-4ed4d56d8981	4a6e25dd-fb5e-c812-56b9-bf97d9c4d6ff	winona-state-warriors	WIN	000000	NULL
ad5f48f5-3c32-47da-273a-72ce599b0655	5679b94e-3fe4-1712-08f2-c58da417bd7e	winston-salem-rams	WNSL	bb0100	NULL
e025beea-d183-d592-0c01-7a1ce5c9d49a	51c4e2e9-d11a-1bbc-5dbc-0ab53542aea6	wisconsin-badgers	WIS	c4012f	ffffff
5a28e211-9b46-d951-c2ab-9a36abc81661	26bcde09-397c-bd8a-4a43-d5c5084e1cc5	wisconsin-eau-claire-blugolds	WISE	000000	NULL
4261c67e-865b-d35a-36e9-dd9ad126bd3d	6f470fab-c003-dedf-b44d-62e942296ac6	wisconsin-lacrosse-eagles	WISL	000000	NULL
f227ce12-8e47-a8ed-5094-c5075cf839ef	3d3759ee-7d6a-8a79-f17d-c39362eaf56c	wisconsin-oshkosh-titans	WISO	000000	NULL
09e07772-94dc-b444-8339-65175e1a1e5c	0fc8d6e4-270e-551b-2888-1c241a3df53b	wisconsin-platteville-pioneers	WIPL	000000	NULL
c07f2b29-62e9-de81-aa91-a6fb48799720	5557a782-c14e-7354-0894-3498ae9e435d	wisconsin-river-falls-falcons	WIRF	000000	NULL
fd52665a-68e7-987f-c61d-764bb0c90164	e198a59f-4734-05a2-eb9b-9a84750b1d1a	wisconsin-stevens-pt-pointers	WISP	000000	NULL
ef7d9bfe-a597-4224-da20-5c9fe3ce1c2e	b6d89fc5-6564-85f6-fb08-2bde02518907	wisconsin-stout-blue-devils	WISS	000000	NULL
a5dbda2e-4615-fd60-4c0a-676ebfaf5d4f	3d7ae9be-42de-328d-9af2-780f03b1e21d	wisconsin-whitewater-warhawks	WISW	000000	NULL
786c0ef6-dd83-ed61-d799-e4edf5a74593	ab22893f-8648-cd5b-9893-ab77c0528432	wittenberg-tigers	WIT	000000	NULL
a5e9a137-77f1-6428-df84-c55ab9e75961	d145734b-7094-c8c6-d7b1-5a971b8cc3bc	wofford-terriers	WOF	533B23	f0f0f0
4af27687-6b0e-8eae-b4f4-77753f6f5e6e	79356172-92fd-fb8d-f0d8-4ca525d6535a	wooster-fighting-scots	WOO	000000	NULL
ea346b39-745c-6f67-e534-943a073518ca	99ad6cc5-ade9-db22-cb15-b9c80a400834	wyoming-cowboys	WYO	492f24	ffc425
f2f0a67a-c971-b208-12ab-978eae4dd16e	8bd4e835-9456-fbc9-2d44-892cad2cf301	yale-bulldogs	YALE	004a81	286dc0
91870d5d-b277-b9d9-7cc2-5c5c66fa4439	680ca936-1cec-a35f-577c-ebbf915594ae	youngstown-state-penguins	YSU	E51936	690717
